pair,pool,volume,vol_rank,Volume Share,tvl,tvl_rank,TVL Share,Fee Earned,fee_rank,Fee Share,Fee/TVL,apy,0.05_fee_total,0.3_fee_total,0.01_fee_total,1_fee_total,daily_volume,time,total_volume,Pool-Name,running_total_by_pool
WETH-AMP 1%,"<a href=""https://info.uniswap.org/#/pools/0x4e57f830b0b4a82321071ead6ffd1df1575a16e2"" target=""_blank"">🔗🦄 0x4e57...16e2</a>",50130254.67867819,320.,5.9055672943276e-05,951.274407931497,1069.,7.32121146794425e-07,501302.5467867819,215.,0.0003778749535527,52697.99572100773,255.7814951884019,,,,501302.5467867819,18334678.81041966,2022-03-20T00:00:00+00:00,18791730559.80284,DAI / ETH 0.05% fee,18791730559.80284
TLOS-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x27dd7b7d610c9be6620a893b51d0f7856c6f3bfd"" target=""_blank"">🔗🦄 0x27dd...3bfd</a>",49669590.57396632,321.,5.851299010874927e-05,125871.303666863,245.,9.687324963306398e-05,149008.77172189896,405.,0.0001123207592984,118.3818450917714,0.5745927321608586,,149008.77172189896,,,18061584.32252653,2022-03-21T00:00:00+00:00,18809792144.125366,DAI / ETH 0.05% fee,18809792144.125366
GAMMA-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x4006bed7bf103d70a1c6b7f1cef4ad059193dc25"" target=""_blank"">🔗🦄 0x4006...dc25</a>",49025218.72381079,322.,5.775389136726964e-05,247898.494813033,169.,0.0001907879879852,147075.65617143238,408.,0.0001108636034281,59.328983131728165,0.287966473977138,,147075.65617143238,,,34275155.29299896,2022-03-22T00:00:00+00:00,18844067299.418365,DAI / ETH 0.05% fee,18844067299.418365
SNT-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x084b5191bd08412952337b1108b6e5942418928f"" target=""_blank"">🔗🦄 0x084b...928f</a>",48595005.67100616,323.,5.724708122825861e-05,159515.801966642,218.,0.0001227667756999,145785.01701301846,409.,0.0001098907374111,91.39221018586302,0.4435925095457447,,145785.01701301846,,,16556329.650455436,2022-03-23T00:00:00+00:00,18860623629.06882,DAI / ETH 0.05% fee,18860623629.06882
ZENIQ-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x11184bf5937beb9085b4f070e7b410be052e37a6"" target=""_blank"">🔗🦄 0x1118...37a6</a>",48285283.02383609,324.,5.688221415404084e-05,128183.659690498,242.,9.86528883258591e-05,144855.84907150827,410.,0.0001091903434175,113.0064857106324,0.5485022245263408,,144855.84907150827,,,31402563.36027101,2022-03-24T00:00:00+00:00,18892026192.42909,DAI / ETH 0.05% fee,18892026192.42909
API3-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x495864cad6cf60e97efcd3f14ff8b1f167956ba2"" target=""_blank"">🔗🦄 0x4958...6ba2</a>",48251261.00111071,325.,5.684213469584106e-05,19318.9372014819,521.,1.4868267600674198e-05,144753.78300333215,411.,0.0001091134074214,749.2844015882431,3.636819236432297,,144753.78300333215,,,66149586.3554088,2022-03-25T00:00:00+00:00,18958175778.7845,DAI / ETH 0.05% fee,18958175778.7845
CNV-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x0311125b58d9602352cba5c925927ecb86a5905a"" target=""_blank"">🔗🦄 0x0311...905a</a>",48214563.23882485,326.,5.679890309725463e-05,430.165292991382,1216.,3.310644173649307e-07,482145.6323882485,217.,0.0003634347353951,112083.80597964882,544.0237923214338,,,,482145.6323882485,12640374.6900937,2022-03-26T00:00:00+00:00,18970816153.474594,DAI / ETH 0.05% fee,18970816153.474594
PPAY-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x84ae4aa9581e6b7f50f660c5b6970aef1ed82be8"" target=""_blank"">🔗🦄 0x84ae...2be8</a>",48214167.589850895,327.,5.679843700514008e-05,1039.47545131814,1052.,8.000025577672134e-07,144642.50276955267,412.,0.0001090295259142,13914.951294533616,67.53932476735066,,144642.50276955267,,,32282195.44414554,2022-03-27T00:00:00+00:00,19003098348.91874,DAI / ETH 0.05% fee,19003098348.91874
WBTC-XSGD 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xbc32d18c5c1138094dabeb3b4d5b720db75c823c"" target=""_blank"">🔗🦄 0xbc32...823c</a>",48122173.682107165,328.,5.669006408417029e-05,1054626.57276999,50.,0.000811663185153,144366.5210463215,414.,0.0001088214946933,13.688875737991411,0.0664420165474317,,144366.5210463215,,,59451294.88180293,2022-03-28T00:00:00+00:00,19062549643.80054,DAI / ETH 0.05% fee,19062549643.80054
USDC-TEMP 1%,"<a href=""https://info.uniswap.org/#/pools/0x2dee10627a6861e92ee8684c02e28b13fafac304"" target=""_blank"">🔗🦄 0x2dee...c304</a>",47970431.3729659,329.,5.651130488500517e-05,807420.946273082,72.,0.000621408443455,479704.313729659,218.,0.0003615945030231,59.41192335223562,0.2883690428665691,,,,479704.313729659,39955015.39630564,2022-03-29T00:00:00+00:00,19102504659.19685,DAI / ETH 0.05% fee,19102504659.19685
USDC-RSS3 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x5f3c621d810c7c929fb440e03dadf8621fe61ab5"" target=""_blank"">🔗🦄 0x5f3c...1ab5</a>",47955695.50305788,330.,5.64939453738796e-05,32884.9805536999,438.,2.5308984951712143e-05,143867.08650917365,415.,0.0001084450278197,437.48569738164895,2.1234345684082694,,143867.08650917365,,,29653003.56288767,2022-03-30T00:00:00+00:00,19132157662.75973,DAI / ETH 0.05% fee,19132157662.75973
LUSD-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x9902affdd3b8ef60304958c60377110c6d6ab1df"" target=""_blank"">🔗🦄 0x9902...b1df</a>",47876752.1035479,331.,5.640094653291271e-05,331832.124325492,131.,0.0002553851058946,143630.25631064372,416.,0.0001082665084788,43.28401193904835,0.2100886217786256,,143630.25631064372,,,42417257.87806536,2022-03-31T00:00:00+00:00,19174574920.6378,DAI / ETH 0.05% fee,19174574920.6378
WETH-APED 1%,"<a href=""https://info.uniswap.org/#/pools/0x78927e89d947335c7b80c8b9877b6e4c145305a2"" target=""_blank"">🔗🦄 0x7892...05a2</a>",47823714.6599321,332.,5.633846606190776e-05,180.962617165504,1355.,1.392727037556022e-07,478237.146599321,219.,0.0003604885726528,264273.99984049576,1282.7128981619808,,,,478237.146599321,42505173.1533645,2022-04-01T00:00:00+00:00,19217080093.791164,DAI / ETH 0.05% fee,19217080093.791164
WETH-JPEG 1%,"<a href=""https://info.uniswap.org/#/pools/0xaf9060d26826964c1b9329582e23b4adbf7679e3"" target=""_blank"">🔗🦄 0xaf90...79e3</a>",47770074.98752006,333.,5.627527613855599e-05,414197.990048501,115.,0.0003187756392328,477700.7498752006,220.,0.0003600842441918,115.33149878860196,0.5597871949180813,,,,477700.7498752006,39672951.58020238,2022-04-02T00:00:00+00:00,19256753045.37137,DAI / ETH 0.05% fee,19256753045.37137
WETH-SUPER 1%,"<a href=""https://info.uniswap.org/#/pools/0x5b781915b6b610a1aba8135ad5df084ffe528da4"" target=""_blank"">🔗🦄 0x5b78...8da4</a>",47125323.63338949,334.,5.551573032448966e-05,28120.73486543141,466.,2.164231948923005e-05,471253.2363338949,221.,0.0003552241973088,1675.82119951354,8.133972577426091,,,,471253.2363338949,32123447.673963968,2022-04-03T00:00:00+00:00,19288876493.04533,DAI / ETH 0.05% fee,19288876493.045334
USDC-LOOKS 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x813b22032e94667cc0f854cc7241fc5a309c45bc"" target=""_blank"">🔗🦄 0x813b...45bc</a>",46306239.48227134,335.,5.455081271033622e-05,14729.3444442452,572.,1.1336018772437572e-05,138918.71844681402,420.,0.0001047150161457,943.1425748285084,4.5777531889947545,,138918.71844681402,,,31142603.19324829,2022-04-04T00:00:00+00:00,19320019096.23858,DAI / ETH 0.05% fee,19320019096.23858
WETH-AURA 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x4be410e2ff6a5f1718ada572afa9e8d26537242b"" target=""_blank"">🔗🦄 0x4be4...242b</a>",46131950.30329407,336.,5.434549229420813e-05,90127.1253531527,287.,6.936376488285247e-05,138395.8509098822,421.,0.0001043208857997,153.55626884536048,0.7453196559648481,,138395.8509098822,,,29309377.62710464,2022-04-05T00:00:00+00:00,19349328473.865685,DAI / ETH 0.05% fee,19349328473.865685
WETH-ankrETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xff9704a23d4c4f57c69d86e1113c1e9204cd804e"" target=""_blank"">🔗🦄 0xff97...804e</a>",45338810.48977258,337.,5.341113826537176e-05,170885.498427914,207.,0.0001315171374699,136016.43146931773,422.,0.0001025273122056,79.59506963470902,0.386332452349319,,136016.43146931773,,,78156906.96385367,2022-04-06T00:00:00+00:00,19427485380.82954,DAI / ETH 0.05% fee,19427485380.82954
GHST-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xfba31f01058db09573a383f26a088f23774d4e5d"" target=""_blank"">🔗🦄 0xfba3...4e5d</a>",45080866.34813017,338.,5.310726857701473e-05,3107.2371600952,835.,2.3913962301979306e-06,450808.6634813017,227.,0.000339813359948,14508.34423811698,70.4194899855412,,,,450808.6634813017,42722396.13677932,2022-04-07T00:00:00+00:00,19470207776.96632,DAI / ETH 0.05% fee,19470207776.96632
HARAMBE-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x2a4a220beb6a0fd217a129125d0034e2db0dee46"" target=""_blank"">🔗🦄 0x2a4a...ee46</a>",44968619.53724683,339.,5.297503683402957e-05,28358.8325769099,465.,2.1825564584570944e-05,449686.1953724683,228.,0.0003389672589513,1585.7006601132382,7.696552406134733,,,,449686.1953724683,45327276.39835734,2022-04-08T00:00:00+00:00,19515535053.36468,DAI / ETH 0.05% fee,19515535053.364677
CTSI-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x01949723055a451229c7ba3a817937c966748f76"" target=""_blank"">🔗🦄 0x0194...8f76</a>",44627643.62874829,340.,5.257335202586539e-05,93956.5478754474,280.,7.231097042649692e-05,446276.4362874829,229.,0.0003363970295278,474.98172972370696,2.305429938153631,,,,446276.4362874829,22352351.9268125,2022-04-09T00:00:00+00:00,19537887405.29149,DAI / ETH 0.05% fee,19537887405.29149
WBTC-NII 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x33824490d5414b3729012f8a91b15b51780afc2f"" target=""_blank"">🔗🦄 0x3382...fc2f</a>",44101706.39947213,341.,5.195377454316738e-05,2355.2696941674,892.,1.812665972222985e-06,132305.1191984164,432.,9.972977614484512e-05,5617.4084660477465,27.26534694291792,,132305.1191984164,,,24610380.58764463,2022-04-10T00:00:00+00:00,19562497785.87913,DAI / ETH 0.05% fee,19562497785.87913
WETH-COW 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xfbb81382cce6b9ce58f8645353f70d9db1bb69af"" target=""_blank"">🔗🦄 0xfbb8...69af</a>",43881238.805297785,342.,5.1694053897030526e-05,37.0009196779437,1615.,2.8476699805231475e-08,131643.71641589334,434.,9.92312198392219e-05,355784.98470232985,1726.8819071323192,,131643.71641589334,,,62399160.98946433,2022-04-11T00:00:00+00:00,19624896946.868595,DAI / ETH 0.05% fee,19624896946.868595
WETH-OMI 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x71c1d309dea75c5a2feea55dbee68aac6768c12e"" target=""_blank"">🔗🦄 0x71c1...c12e</a>",43498271.53769755,343.,5.124290139744032e-05,57229.2211034726,353.,4.4044833578076526e-05,130494.81461309266,437.,9.836519348816372e-05,228.02130117611264,1.1067523261872487,,130494.81461309266,,,29344118.23844382,2022-04-12T00:00:00+00:00,19654241065.10704,DAI / ETH 0.05% fee,19654241065.10704
POLS-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xf5381d47148ee3606448df3764f39da0e7b25985"" target=""_blank"">🔗🦄 0xf538...5985</a>",43222571.09548305,344.,5.091811399609761e-05,10059.0431542781,633.,7.741654929809716e-06,129667.71328644916,439.,9.774173590273533e-05,1289.0660801201716,6.256770202710939,,129667.71328644916,,,36703801.990264,2022-04-13T00:00:00+00:00,19690944867.097305,DAI / ETH 0.05% fee,19690944867.097305
NCT-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x05aaa0053fa5c28e8c558d4c648cc129bea45018"" target=""_blank"">🔗🦄 0x05aa...5018</a>",43079933.43486848,345.,5.075008047844163e-05,5777.03548266556,735.,4.446130167464536e-06,430799.3343486848,230.,0.0003247306033072,7457.100369927299,36.19470259339713,,,,430799.3343486848,31589296.803325,2022-04-14T00:00:00+00:00,19722534163.90063,DAI / ETH 0.05% fee,19722534163.90063
DINO-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x19c10e1f20df3a8c2ac93a62d7fba719fa777026"" target=""_blank"">🔗🦄 0x19c1...7026</a>",43033731.908125125,346.,5.069565302200192e-05,455010.253014356,110.,0.0003501856304159,430337.3190812512,231.,0.0003243823425636,94.57749934871768,0.4590530221048132,,,,430337.3190812512,21391432.474142093,2022-04-15T00:00:00+00:00,19743925596.37477,DAI / ETH 0.05% fee,19743925596.37477
SWISE-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x15d12305d0f57c99d947e66d4164094ffccf78fc"" target=""_blank"">🔗🦄 0x15d1...78fc</a>",42854070.92094523,347.,5.048400437653683e-05,16160.0034575244,551.,1.243708457294755e-05,428540.7092094523,233.,0.0003230280827933,2651.860256935253,12.87139619390116,,,,428540.7092094523,10657412.893277476,2022-04-16T00:00:00+00:00,19754583009.268047,DAI / ETH 0.05% fee,19754583009.268047
AVT-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xcdff6ddfc9e4807c9927fd58708c2ef3484cc305"" target=""_blank"">🔗🦄 0xcdff...c305</a>",42379347.29431059,348.,4.9924758798937466e-05,116348.438109231,256.,8.954424845875222e-05,127138.04188293178,444.,9.583490444888616e-05,109.27352695836898,0.53038347526336,,127138.04188293178,,,18041329.11881656,2022-04-17T00:00:00+00:00,19772624338.386864,DAI / ETH 0.05% fee,19772624338.386868
OCC-USDC 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xc4580c566202f5343883d0c6a378a9de245c9399"" target=""_blank"">🔗🦄 0xc458...9399</a>",41788098.33709996,349.,4.922824119157859e-05,1342.24429114217,998.,1.0330199377970026e-06,125364.29501129988,452.,9.449787849314684e-05,9339.90152452966,45.33329862304955,,125364.29501129988,,,15344126.347596709,2022-04-18T00:00:00+00:00,19787968464.734463,DAI / ETH 0.05% fee,19787968464.734463
TOWER-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xe3a4f7959f4e4aac08ae3029d3a707ef4ec6da95"" target=""_blank"">🔗🦄 0xe3a4...da95</a>",41569820.45725998,350.,4.897110012646319e-05,18.918301246527,1712.,1.4559929593950714e-08,124709.46137177997,455.,9.400427391701928e-05,659200.1033637942,3199.574969784373,,124709.46137177997,,,32415007.116806645,2022-04-19T00:00:00+00:00,19820383471.85127,DAI / ETH 0.05% fee,19820383471.85127
oneFOX-USDC 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x4c008261215087bd22d6a983399ae659d816bb50"" target=""_blank"">🔗🦄 0x4c00...bb50</a>",41563495.15713542,351.,4.896364864117115e-05,37932.9344334959,410.,2.91939983112934e-05,20781.74757856771,807.,1.5664995024123315e-05,54.78549943190478,0.2659136608064527,20781.74757856771,,,,35717598.28508959,2022-04-20T00:00:00+00:00,19856101070.13636,DAI / ETH 0.05% fee,19856101070.13636
PRQ-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xa34f0d0314db32f41e1194816d56d55d1f7ca7b5"" target=""_blank"">🔗🦄 0xa34f...a7b5</a>",41457286.38710317,352.,4.883852997925859e-05,15475.384936084,559.,1.1910187504284116e-05,414572.8638710317,237.,0.0003124993134058,2678.9179434520624,13.002726720212802,,,,414572.8638710317,30391738.185808044,2022-04-21T00:00:00+00:00,19886492808.322166,DAI / ETH 0.05% fee,19886492808.322166
OXT-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x820e5ab3d952901165f858703ae968e5ea67eb31"" target=""_blank"">🔗🦄 0x820e...eb31</a>",41456759.36573901,353.,4.88379091246167e-05,487.250829565763,1197.,3.749986682537873e-07,414567.5936573901,238.,0.0003124953407914,85082.99391236581,412.9693188565628,,,,414567.5936573901,13531092.04104114,2022-04-22T00:00:00+00:00,19900023900.36321,DAI / ETH 0.05% fee,19900023900.36321
WETH-CONV 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x3289c15810e20ace49ad16b56a0db8d78bd10117"" target=""_blank"">🔗🦄 0x3289...0117</a>",41363232.640358046,354.,4.872773047619458e-05,9614.71937988072,645.,7.399693842086159e-06,124089.69792107414,457.,9.353710476607394e-05,1290.6221494174654,6.264322932677857,,124089.69792107414,,,8875165.688415624,2022-04-23T00:00:00+00:00,19908899066.051624,DAI / ETH 0.05% fee,19908899066.051624
EXRD-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xa295c1301e063728d733f9fb2155448fff9c70b7"" target=""_blank"">🔗🦄 0xa295...70b7</a>",40717592.7224279,355.,4.79671378943934e-05,14191.3756279057,577.,1.0921986455921731e-05,407175.927224279,241.,0.0003069236044657,2869.1787033218584,13.926199823304232,,,,407175.927224279,5169399.64873604,2022-04-24T00:00:00+00:00,19914068465.70036,DAI / ETH 0.05% fee,19914068465.70036
USDC-AMP 1%,"<a href=""https://info.uniswap.org/#/pools/0x75c80ce8fddfc61641bed16cd90c9123f0d9a020"" target=""_blank"">🔗🦄 0x75c8...a020</a>",40585701.27128843,356.,4.78117638901632e-05,1366.91683570361,994.,1.0520084562182391e-06,405857.0127128843,242.,0.0003059294248771,29691.41955911111,144.11393801962174,,,,405857.0127128843,22903899.57673412,2022-04-25T00:00:00+00:00,19936972365.27709,DAI / ETH 0.05% fee,19936972365.27709
UNIDX-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x3688ec45e6c03e78954f96a17d3dc4d7c4794ca4"" target=""_blank"">🔗🦄 0x3688...4ca4</a>",40498564.457317166,357.,4.770911284200495e-05,26246.3338913996,477.,2.019974037723151e-05,404985.6445731717,243.,0.0003052725995778,1543.0179553795792,7.489382363212053,,,,404985.6445731717,13440948.52696402,2022-04-26T00:00:00+00:00,19950413313.80405,DAI / ETH 0.05% fee,19950413313.804054
GLM-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xfe4ec8f377be9e1e95a49d4e0d20f52d07b1ff0d"" target=""_blank"">🔗🦄 0xfe4e...ff0d</a>",40445732.64400447,358.,4.764687461265636e-05,45126.4912890954,381.,3.4730313648635745e-05,121337.1979320134,459.,9.146230819424938e-05,268.8824113416812,1.3050808529217237,,121337.1979320134,,,14949226.033771498,2022-04-27T00:00:00+00:00,19965362539.83783,DAI / ETH 0.05% fee,19965362539.83783
MIM-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0x3e5a6af33cc70646bc46aff0af4b930d92856b18"" target=""_blank"">🔗🦄 0x3e5a...6b18</a>",39994068.17244804,359.,4.71147937468538e-05,6162.62946358001,720.,4.742891548986369e-06,399940.6817244804,244.,0.0003014697760846,6489.773303555815,31.49956457178022,,,,399940.6817244804,12110349.554214634,2022-04-28T00:00:00+00:00,19977472889.392044,DAI / ETH 0.05% fee,19977472889.392044
USDC-FLOAT 0.05%,"<a href=""https://info.uniswap.org/#/pools/0x7ee092fd479185dd741e3e6994f255bb3624f765"" target=""_blank"">🔗🦄 0x7ee0...f765</a>",39564243.25187416,360.,4.6608440844899016e-05,17225.8413043213,541.,1.3257376194573978e-05,19782.12162593708,819.,1.491149075241843e-05,114.83979955727624,0.5574006228511413,19782.12162593708,,,,15238676.100569602,2022-04-29T00:00:00+00:00,19992711565.49261,DAI / ETH 0.05% fee,19992711565.49261
WETH-SWAP 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xf5906bfd9406c45061dc67f774da440d169b84d0"" target=""_blank"">🔗🦄 0xf590...84d0</a>",39512902.19295291,361.,4.654795879062562e-05,1879.48363589643,934.,1.4464908373661818e-06,118538.70657885872,460.,8.935284396577271e-05,6306.982636873081,30.6123492348228,,118538.70657885872,,,15422294.229777295,2022-04-30T00:00:00+00:00,20008133859.72239,DAI / ETH 0.05% fee,20008133859.72239
QUICK-WETH 1%,"<a href=""https://info.uniswap.org/#/pools/0xaf1291730f716e13791d3bd837c7c31111a01778"" target=""_blank"">🔗🦄 0xaf12...1778</a>",39241236.65479079,362.,4.622792468598173e-05,75.7539624065519,1511.,5.830187101522487e-08,392412.3665479079,245.,0.0002957950358186,518009.0309229402,2514.272557006292,,,,392412.3665479079,8169764.61810019,2022-05-01T00:00:00+00:00,20016303624.34049,DAI / ETH 0.05% fee,20016303624.34049
DON-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xe73fe82f905e265d26e4a5a3d36d0d03bc4119fc"" target=""_blank"">🔗🦄 0xe73f...19fc</a>",38925596.66806366,363.,4.585608672219207e-05,659.57962264248,1136.,5.076265961798276e-07,116776.790004191,464.,8.802473552490439e-05,17704.729799921206,85.93386139589414,,116776.790004191,,,9705631.931748709,2022-05-02T00:00:00+00:00,20026009256.27224,DAI / ETH 0.05% fee,20026009256.27224
IMPT-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0x1a89ae3ba4f9a97b10bac6a77061f00bb956858b"" target=""_blank"">🔗🦄 0x1a89...858b</a>",38780024.176656686,364.,4.5684595843137645e-05,474021.816465666,106.,0.000364817336599,116340.07252997006,465.,8.769554390929291e-05,24.543189466976084,0.1191258531309344,,116340.07252997006,,,7447267.80200551,2022-05-03T00:00:00+00:00,20033456524.074245,DAI / ETH 0.05% fee,20033456524.074245
FORTH-WETH 0.3%,"<a href=""https://info.uniswap.org/#/pools/0xbc9b75563e8df1dc761589444103342ec582cc29"" target=""_blank"">🔗🦄 0xbc9b...cc29</a>",38533505.34375709,365.,4.539418567739259e-05,27306.75709375809,468.,2.101586477259528e-05,115600.51603127128,466.,8.713807640910432e-05,423.340331604941,2.05477687547611,,115600.51603127128,,,12535100.16948232,2022-05-04T00:00:00+00:00,20045991624.24373,DAI / ETH 0.05% fee,20045991624.24373
